id,keyword,freq
39849,impedancevalue,2.0
39850,impede,1.0
39851,impedence,1.0
39852,impeeler,1.0
39853,impellar,1.0
39854,impeller,588.0
39855,impellercharger,1.0
39856,impelleroscg,1.0
39857,impellerourter,4.0
39858,impellerpanflex,2.0
39859,impellerselling,1.0
39860,impellerthe,1.0
39861,impellor,1.0
39862,impending,1.0
39863,imperatively,2.0
39864,imperceptible,1.0
39865,imperfect,1.0
39866,imperfection,5.0
39867,imperfections,1.0
39868,imperial,42.0
39869,impermeability,1.0
39870,impermissibly,2.0
39871,impervious,2.0
39872,impetus,3.0
39873,impinge,30.0
39874,impintech,1.0
39875,implant,1154.0
39876,implantable,3.0
39877,implantation,21.0
39878,implanted,1.0
39879,implanter,3.0
39880,implanting,1.0
39881,implantno,1.0
39882,implantologist,2.0
39883,implantology,1.0
39884,implantroot,1.0
39885,implants,23.0
39886,implantsminimized,1.0
39887,implantssurround,1.0
39888,implantstissue,1.0
39889,implement,1318.0
39890,implementable,1.0
39891,implementation,321.0
39892,implementationthe,1.0
39893,implementdsp,1.0
39894,implemented,13.0
39895,implementing,6.0
39896,implementminiaturization,1.0
39897,implements,16.0
39898,implementsr,1.0
39899,implementunify,1.0
39900,implication,1.0
39901,implications,2.0
39902,implments,1.0
39903,implument,1.0
39904,imply,2.0
39905,import,1806.0
39906,import-export,3.0
39907,importability,1.0
39908,importance,406.0
39909,importancemedicine,1.0
39910,important,3176.0
39911,importantclassification,1.0
39912,importantcomponent,2.0
39913,importantcontinuously,1.0
39914,importantdeal,1.0
39915,importantdirectly,2.0
39916,importantdrug,1.0
39917,importantfactor,2.0
39918,importantly,126.0
39919,importantlyprecise,1.0
39920,importantone,2.0
39921,importantpart,2.0
39922,importantpower,1.0
39923,importantrole,1.0
39924,importants,1.0
39925,importantsub,1.0
39926,importation,34.0
39927,importbrush,1.0
39928,importbudget,1.0
39929,importcarpart,1.0
39930,importchina,1.0
39931,imported,35.0
39932,importer,354.0
39933,importeriran,1.0
39934,importers,77.0
39935,importerwholesaler,1.0
39936,importexport,1.0
39937,importing,5.0
39938,importkorea,1.0
39939,importmiddle,1.0
39940,importnant,1.0
39941,imports,17.0
39942,importshould,1.0
39943,importusa,1.0
39944,imporve,22.0
39945,imporving,3.0
39946,impose,1.0
39947,impossibility,55.0
39948,impossible,165.0
39949,impossibleachieve,1.0
39950,impoves,1.0
39951,impractical,12.0
39952,impregnant,8.0
39953,impregnate,1407.0
39954,impregnated,5.0
39955,impregnatediamond,1.0
39956,impregnatesheel,1.0
39957,impregnation,16.0
39958,impress,1.0
39959,impressed,97.0
39960,impression,281.0
39961,impressions,1.0
39962,impressire,44.0
39963,impressive,592.0
39964,impressively,6.0
39965,impressivelyvideo,1.0
39966,impressiveresult,1.0
39967,imprint,7.0
39968,imprinted,2.0
39969,imprinter,2.0
39970,imprinting,1.0
39971,improated,1.0
39972,improper,67.0
39973,improperly,2.0
39974,improvac,1.0
39975,improvc,1.0
39976,improve,8900.0
39977,improveantibacterial,1.0
39978,improvecollect,1.0
39979,improvecollectively,1.0
39980,improvecondition,1.0
39981,improved,54.0
39982,improveeconomy,1.0
39983,improveefficiency,1.0
39984,improvefuel,1.0
39985,improvegrade,1.0
39986,improveimmunity,1.0
39987,improveintestine,1.0
39988,improvemenr,1.0
39989,improvement,2530.0
39990,improvementacne,1.0
39991,improvementdemand,1.0
39992,improvementderivative,1.0
39993,improvementdermatological,1.0
39994,improvementeffect,1.0
39995,improvementface,2.0
39996,improvementfunctional,1.0
39997,improvementimbalance,1.0
39998,improvementliver,1.0
39999,improvementminimize,1.0
40000,improvementmoreover,1.0
40001,improvementnoise,1.0
40002,improvements,6.0
40003,improvementserum,1.0
40004,improvementskin,1.0
40005,improvementthere,1.0
40006,improvementthrough,1.0
40007,improvementvarious,1.0
40008,improvementwhitening,1.0
40009,improvemnet,1.0
40010,improveoptics,1.0
40011,improveoutput,1.0
40012,improvepatient,1.0
40013,improveproblem,1.0
40014,improveproperty,3.0
40015,improvequality,2.0
40016,improver,209.0
40017,improves,27.0
40018,improvesafety,2.0
40019,improvesignificanlty,4.0
40020,improvesoft,1.0
40021,improvethi,21.0
40022,improvethin,1.0
40023,improvevivo,1.0
40024,improveweight,1.0
40025,improvewithout,1.0
40026,improveworkability,1.0
40027,improveworkcondition,1.0
40028,improvewrinkle,2.0
40029,improving,35.0
40030,improvisation,2.0
40031,improvise,1.0
40032,improvment,1.0
40033,impulse,185.0
40034,impulseresponse,1.0
40035,impulses,1.0
40036,impulsetest,1.0
40037,impure,2.0
40038,impurities,24.0
40039,impuritieswithout,1.0
40040,impurity,780.0
40041,impurityfuture,1.0
40042,impurityplastic,1.0
40043,impurityuser,1.0
40044,impurties,1.0
40045,imrpessionagar,1.0
40046,imrpovement,1.0
40047,ims,6.0
40048,imt,1.0
40049,imtegrated,33.0
40050,imu,2.0
40051,imunity,10.0
40052,imuz,1.0
40053,imv,13.0
40054,imx,1.0
40055,in-air,1.0
40056,in-band,1.0
40057,in-car,2.0
40058,in-company,1.0
40059,in-cylinder,1.0
40060,in-depth,1.0
40061,in-design,1.0
40062,in-door,1.0
40063,in-ear,1.0
40064,in-generation,1.0
40065,in-house,9.0
40066,in-kind,1.0
40067,in-life,1.0
40068,in-line,1.0
40069,in-market,1.0
40070,in-mold,3.0
40071,in-process,2.0
40072,in-room,1.0
40073,in-service,3.0
40074,in-situ,2.0
40075,in-store,1.0
40076,in-time,1.0
40077,in-transit,1.0
40078,in-vehicle,5.0
40079,in-wheel,1.0
40080,ina,275.0
40081,inabasa,1.0
40082,inability,1.0
40083,inaccessible,497.0
40084,inaccessibleit,3.0
40085,inaccurate,2.0
40086,inactivate,72.0
40087,inactivation,1.0
40088,inactive,16.0
40089,inadequacyportable,1.0
40090,inadequate,3.0
40091,inadvertent,100.0
40092,inamar,1.0
40093,inanimate,10.0
40094,inano,1.0
40095,inapproapriate,7.0
40096,inappropriate,2.0
40097,inarefrigerator,1.0
40098,inastalling,138.0
40099,inastallingbleown,1.0
40100,inastallingcable,1.0
40101,inatallation,1.0
40102,inatemperature,1.0
40103,inbalance,1.0
40104,inbio,1.0
40105,inblood,1.0
40106,inboard,18.0
40107,inbody,20.0
40108,inboke,1.0
40109,inbuilding,27.0
40110,inc,855.0
40111,inca,1.0
40112,incan,1.0
40113,incandescant,1.0
40114,incandescent,481.0
40115,incandescentlamp,2.0
40116,incandescentlight,1.0
40117,incandescentlist,1.0
40118,incapable,2.0
40119,incar,7.0
40120,incasing,1.0
40121,incbusiness,1.0
40122,incdevelop,2.0
40123,incellbio,1.0
40124,incence,24.0
40125,incense,242.0
40126,incentive,7.0
40127,incentives,1.0
40128,inception,22.0
40129,incessant,89.0
40130,incessantly,1.0
40131,incessantresearch,1.0
40132,inch,810.0
40133,inchcolor,2.0
40134,incheon,108.0
40135,incheongyang,10.0
40136,incheongyangclean,1.0
40137,incheonincheon,1.0
40138,inches,2.0
40139,inchi,1.0
40140,inchlcd,2.0
40141,inchscreen,2.0
40142,inchtouch,1.0
40143,inchus,2.0
40144,inci,1.0
40145,incidence,187.0
40146,incident,198.0
40147,incidental,2.0
40148,incidentally,1.0
40149,incidents,1.0
40150,incin,1.0
40151,incinerador,1.0
40152,incinerate,46.0
40153,incineration,98.0
40154,incinerator,261.0
40155,incineratorfeed,1.0
40156,incinerators,1.0
40157,incis,30.0
40158,incisal,8.0
40159,incise,53.0
40160,incision,66.0
40161,inckdagredient,1.0
40162,incl,29.0
40163,incld,1.0
40164,inclding,1.0
40165,inclear,2.0
40166,inclide,3.0
40167,inclination,1.0
40168,incline,23.0
40169,inclined,50.0
40170,inclinometer,4.0
40171,includ,3.0
40172,include,6.0
40173,included,16.0
40174,includeddesign,1.0
40175,includedpack,1.0
40176,includedproduction,1.0
40177,includes,18.0
40178,includie,1.0
40179,includihg,10.0
40180,includimg,135.0
40181,includimgthermalnegative,1.0
40182,includin,1.0
40183,including,107.0
40184,includingcombine,1.0
40185,includingfish,1.0
40186,includingsimplification,1.0
40187,inclue,112.0
40188,inclueanchor,1.0
40189,inclueattach,1.0
40190,incluede,1.0
40191,inclusion,20.0
40192,inclusive,28.0
40193,inclusivetool,2.0
40194,incmorocco,1.0
40195,incohesive,1.0
40196,incoiision,1.0
40197,incolo,1.0
40198,incoloy,3.0
40199,incom,26.0
40200,incombustibility,1.0
40201,incombustible,52.0
40202,income,95.0
40203,incoming,325.0
40204,incomingoxidize,1.0
40205,incomm,1.0
40206,incomo,1.0
40207,incomparable,48.0
40208,incompare,1.0
40209,incompatibility,1.0
40210,incomplete,7.0
40211,incompleteness,1.0
40212,incompressible,4.0
40213,inconcenience,4.0
40214,inconel,84.0
40215,inconelmarket,1.0
40216,inconfine,1.0
40217,inconspicuous,105.0
40218,inconsulting,1.0
40219,incontaimer,1.0
40220,incontinence,53.0
40221,incontinencecarpenter,1.0
40222,incontinencedescription,1.0
40223,inconvenience,179.0
40224,inconveniencebiodegradable,1.0
40225,inconvenienceglue,1.0
40226,inconvenienceit,6.0
40227,inconvenient,3.0
40228,inconvinience,1.0
40229,incorporate,2673.0
40230,incorporateauthentication,2.0
40231,incorporated,3.0
40232,incorporatemicrofilter,1.0
40233,incorporates,3.0
40234,incorporating,5.0
40235,incorporatingprotective,1.0
40236,incorporation,7.0
40237,incorporationg,23.0
40238,incorrect,146.0
40239,incorrectestablished,1.0
40240,incorrectly,3.0
40241,incorrectness,1.0
40242,incre,1.0
40243,increasablecompany,1.0
40244,increase,6967.0
40245,increaseadvertising,1.0
40246,increaseapprove,1.0
40247,increaseblood,1.0
40248,increasecritical,1.0
40249,increased,34.0
40250,increasedaily,1.0
40251,increasedefect,1.0
40252,increasedemand,1.0
40253,increasedthe,1.0
40254,increaseenergy,1.0
40255,increaseflow,1.0
40256,increasegreen,1.0
40257,increaseheavy,1.0
40258,increaseinnovate,1.0
40259,increaselot,2.0
40260,increasement,12.0
40261,increaseozone,1.0
40262,increases,34.0
40263,increasesafety,4.0
40264,increasesafter,1.0
40265,increaseshare,1.0
40266,increasesnow,1.0
40267,increasestain,1.0
40268,increasestrength,1.0
40269,increasetrade,1.0
40270,increasetraffic,1.0
40271,increaseutilization,1.0
40272,increasing,21.0
40273,increasingly,99.0
40274,increasingpiston,1.0
40275,increasingspecial,1.0
40276,incredible,58.0
40277,incredibleadhesive,1.0
40278,incredibly,245.0
40279,incrediblyshort,1.0
40280,incredient,60.0
40281,incredientbarley,5.0
40282,increment,144.0
40283,incremental,1.0
40284,incrementally,1.0
40285,increpublic,1.0
40286,incrment,1.0
40287,incroma,1.0
40288,inctarget,1.0
40289,incuabtor,28.0
40290,incubate,54.0
40291,incubatecondition,1.0
40292,incubation,2.0
40293,incubator,202.0
40294,incubatoralways,1.0
40295,incubay,1.0
40296,incubtes,1.0
40297,incude,1.0
40298,inculd,5.0
40299,inculde,1.0
40300,inculding,78.0
40301,incumbent,2.0
40302,incumbentecoramic,1.0
40303,incur,8.0
40304,incurable,1.0
40305,incusy,33.0
40306,incusys,33.0
40307,ind,408.0
40308,inda,1.0
40309,indash,3.0
40310,indcation,1.0
40311,indco,356.0
40312,indcoltd,36.0
40313,inddor,31.0
40314,inddutry,1.0
40315,indection,77.0
40316,indeed,28.0
40317,indeeddevelop,1.0
40318,indefinite,2.0
40319,indel,1.0
40320,indene,1.0
40321,indent,1.0
40322,indentation,45.0
40323,indenter,1.0
40324,indentification,1.0
40325,indepandent,1.0
40326,independant,1.0
40327,independence,21.0
40328,independency,63.0
40329,independent,1024.0
40330,independentdevice,1.0
40331,independently,201.0
40332,independentlymove,1.0
40333,independentlyway,1.0
40334,independentschool,1.0
40335,independentsite,3.0
40336,independenttime,1.0
40337,inderstrial,2.0
40338,indestructible,1.0
40339,index,452.0
40340,indexable,300.0
40341,indexabledrill,1.0
40342,indexablewood,13.0
40343,indexes,1.0
40344,indexing,3.0
40345,indexinhibit,1.0
40346,indexnatural,1.0
40347,indexrecognize,1.0
40348,indexunit,1.0
40349,indexyubase,1.0
40350,india,32.0
40351,indian,55.0
40352,indiantent,1.0
40353,indiawe,1.0
40354,indica,3.0
40355,indicaor,1.0
40356,indicate,461.0
40357,indicated,4.0
40358,indicatepower,31.0
40359,indicateproliferation,1.0
40360,indicater,2.0
40361,indicatewaring,1.0
40362,indicating,1.0
40363,indication,523.0
40364,indicationfatigue,1.0
40365,indicationinstrument,1.0
40366,indications,6.0
40367,indicationsfull,1.0
40368,indicationsupervise,1.0
40369,indicationthe,1.0
40370,indicationvideo,1.0
40371,indicator,1193.0
40372,indicatoraim,1.0
40373,indicatoralready,1.0
40374,indicatorconvert,1.0
40375,indicatorgraff,1.0
40376,indicatorit,2.0
40377,indicatorquantitative,1.0
40378,indicatorrifle,1.0
40379,indicators,3.0
40380,indicatorscopes,3.0
40381,indicatortanktech,1.0
40382,indicum,21.0
40383,indient,44.0
40384,indifference,1.0
40385,indigenous,95.0
40386,indigenouscut,2.0
40387,indigestible,1.0
40388,indigestion,5.0
40389,indigo,11.0
40390,indinesium,1.0
40391,indio,1.0
40392,indipower,1.0
40393,indirect,143.0
40394,indirectly,11.0
40395,indirectradiant,1.0
40396,indiscreet,15.0
40397,indiscriminant,16.0
40398,indiscriminate,3.0
40399,indiscriminateelectric,1.0
40400,indispensable,104.0
40401,indispensablerifle,1.0
40402,indispensably,1.0
40403,indispensible,55.0
40404,indistinguishable,1.0
40405,indistrial,9.0
40406,indium,637.0
40407,indiumcapacitive,1.0
40408,indiumit,1.0
40409,indiumoxide,1.0
40410,individual,3172.0
40411,individualcentral,1.0
40412,individualcompany,1.0
40413,individualcustomer,1.0
40414,individualelement,1.0
40415,individualextensible,1.0
40416,individualfunction,2.0
40417,individualistic,1.0
40418,individuality,8.0
40419,individualized,3.0
40420,individuallity,1.0
40421,individually,651.0
40422,individualparking,1.0
40423,individualpouch,1.0
40424,individuals,1.0
40425,individualstep,1.0
40426,individualweld,1.0
40427,indiviual,48.0
40428,indo,2.0
40429,indocator,1.0
40430,indochina,1.0
40431,indochinese,1.0
40432,indoneian,1.0
40433,indonesaus,1.0
40434,indonesia,118.0
40435,indonesiadiamond,1.0
40436,indonesian,25.0
40437,indonesiaour,2.0
40438,indonesiaprice,1.0
40439,indonesiathe,1.0
40440,indonesiawe,1.0
40441,indonesium,936.0
40442,indonesiumcombined,1.0
40443,indonesiumpertamina,1.0
40444,indonesiumthailand,2.0
40445,indonesiumturkey,1.0
40446,indonesiumwell,1.0
40447,indonessium,222.0
40448,indonessiumhongkong,2.0
40449,indonessiumsubmit,1.0
40450,indoor,2904.0
40451,indoorair,1.0
40452,indoorcold,2.0
40453,indoordepend,2.0
40454,indoorgarage,3.0
40455,indoorgp,1.0
40456,indooroutdoor,1.0
40457,indooroutside,1.0
40458,indoorpackaging,1.0
40459,indoors,81.0
40460,indoorscover,1.0
40461,indream,1.0
40462,indrid,1.0
40463,indroduction,21.0
40464,indstrial,127.0
40465,induatrial,1.0
40466,induce,753.0
40467,inducecoastal,1.0
40468,induced,8.0
40469,inducedimensional,1.0
40470,induceinside,1.0
40471,inducement,56.0
40472,inducementplant,1.0
40473,inducerecycle,1.0
40474,induces,4.0
40475,inducing,2.0
40476,induct,1.0
40477,inductance,15.0
40478,inductanceexample,1.0
40479,induction,767.0
40480,inductioncook,1.0
40481,inductionhuman,1.0
40482,inductionlead,1.0
40483,inductionrange,3.0
40484,inductive,222.0
40485,inductivecoupler,1.0
40486,inductively,1.0
40487,inductor,306.0
40488,inductors,1.0
40489,indude,14.0
40490,indulge,38.0
40491,induntrial,1.0
40492,indurama,1.0
40493,indurial,5.0
40494,induristrial,64.0
40495,indurstrial,1.0
40496,indus,5.0
40497,indusrial,18.0
40498,indusry,2.0
40499,indusryshg,1.0
40500,indust,1.0
40501,industeial,40.0
40502,industial,186.0
40503,industialcommercial,3.0
40504,industialfield,1.0
40505,industiralhydrahulc,1.0
40506,industire,6.0
40507,industiry,2.0
40508,industr,1.0
40509,industrail,9.0
40510,industral,82.0
40511,industralize,1.0
40512,industrial,14461.0
40513,industrialavailable,2.0
40514,industrialbay,1.0
40515,industrialblcd,1.0
40516,industrialbutterfly,1.0
40517,industrialbyproduct,1.0
40518,industrialclear,2.0
40519,industrialcompany,2.0
40520,industrialcomplex,1.0
40521,industrialcomputer,1.0
40522,industrialdirect,1.0
40523,industrialeconomical,1.0
40524,industrialefficacy,1.0
40525,industrialfinish,1.0
40526,industrialfunctional,1.0
40527,industrialgrind,2.0
40528,industrialhandheld,1.0
40529,industrialhear,1.0
40530,industrialhigh,3.0
40531,industrialhotel,1.0
40532,industrialin,1.0
40533,industrialincrease,4.0
40534,industrialization,14.0
40535,industrialize,2.0
40536,industrialized,2.0
40537,industrialjuicier,1.0
40538,industrialjunction,1.0
40539,industriallow,1.0
40540,industrialltd,1.0
40541,industrially,1.0
40542,industrialmaterial,1.0
40543,industrialmilitary,1.0
40544,industrialpart,1.0
40545,industrialpda,1.0
40546,industrialpdy,1.0
40547,industrialpioneer,1.0
40548,industrialpipeline,1.0
40549,industrialpurpose,6.0
40550,industrialrubber,4.0
40551,industrials,1.0
40552,industrialsector,1.0
40553,industrialshor,1.0
40554,industrialsite,2.0
40555,industrialstack,5.0
40556,industrialsystem,3.0
40557,industrialtarpaulin,1.0
40558,industrialtesting,1.0
40559,industrialtwin,1.0
40560,industrialtwinjeflex,1.0
40561,industrialwaste,1.0
40562,industrialwidely,1.0
40563,industrialwireless,1.0
40564,industrical,1.0
40565,industries,103.0
40566,industriesand,2.0
40567,industriesboltcap,1.0
40568,industriesbrake,1.0
40569,industriesbuilding,1.0
40570,industriescast,1.0
40571,industriescenterline,1.0
40572,industriescurrently,81.0
40573,industriesheat,1.0
40574,industriesit,1.0
40575,industriesptfe,1.0
40576,industriesrefrigerant,1.0
40577,industriesturbulence,1.0
40578,industriesuv,1.0
40579,industril,1.0
40580,industrilum,1.0
40581,industrium,1.0
40582,industrue,1.0
40583,industrus,18.0
40584,industry,12780.0
40585,industry-academia,1.0
40586,industry-academic,3.0
40587,industry-based,1.0
40588,industry-industrial,2.0
40589,industry-university,4.0
40590,industry-wide,3.0
40591,industryachieve,1.0
40592,industryachievement,1.0
40593,industryal,14.0
40594,industryalloy,1.0
40595,industryarazyme,1.0
40596,industryarchitecture,1.0
40597,industryas,1.0
40598,industryatmosphere,1.0
40599,industrybased,1.0
40600,industrybattery,1.0
40601,industrybecome,1.0
40602,industryboomming,1.0
40603,industrycase,9.0
40604,industrycatalog,1.0
40605,industryceraamic,1.0
40606,industrycode,1.0
40607,industrycompany,1.0
40608,industrycomprehensive,1.0
40609,industryconnection,1.0
40610,industryconstruction,2.0
40611,industrycooperate,1.0
40612,industrycosmetic,1.0
40613,industrydaewoo,4.0
40614,industrydecompose,1.0
40615,industrydescription,1.0
40616,industrydevelop,2.0
40617,industrydistribution,1.0
40618,industrydoosan,1.0
40619,industryeautoincomeautoincom,1.0
40620,industryelectronics,1.0
40621,industryessential,1.0
40622,industryexport,2.0
40623,industryfaw,1.0
40624,industryforge,1.0
40625,industrygold,1.0
40626,industryhipbuilding,1.0
40627,industryhome,2.0
40628,industryhomepage,13.0
40629,industryhospitality,4.0
40630,industryhydraulic,1.0
40631,industryidc,1.0
40632,industryindustrial,1.0
40633,industryinstall,1.0
40634,industryinterchange,1.0
40635,industryit,3.0
40636,industryitem,1.0
40637,industrykorea,2.0
40638,industrylan,1.0
40639,industrylive,1.0
40640,industrylong,1.0
40641,industryltd,1.0
40642,industrymachine,2.0
40643,industrymanufacturing,1.0
40644,industrymat,1.0
40645,industrymaterial,2.0
40646,industrymedical,1.0
40647,industrymoment,1.0
40648,industrymust,12.0
40649,industryneed,2.0
40650,industryone,1.0
40651,industrypalm,2.0
40652,industrype,1.0
40653,industrypetrochemicalpleased,1.0
40654,industrypigtail,1.0
40655,industrypipe,1.0
40656,industrypolice,1.0
40657,industrypossible,1.0
40658,industrypulp,1.0
40659,industryquarry,1.0
40660,industryquilting,1.0
40661,industryreducer,1.0
40662,industryrefrigerator,1.0
40663,industryreinforce,1.0
40664,industryrelationship,1.0
40665,industryresin,1.0
40666,industryroadeway,1.0
40667,industryrobongban,1.0
40668,industrys,4.0
40669,industrysector,1.0
40670,industrysecurity,1.0
40671,industrysell,1.0
40672,industryset,1.0
40673,industrysignage,1.0
40674,industrystandard,3.0
40675,industrystandardization,1.0
40676,industrysuch,1.0
40677,industrythe,4.0
40678,industrythis,2.0
40679,industrytransformer,1.0
40680,industryunitech,14.0
40681,industryused,3.0
40682,industryvacuum,1.0
40683,industryvanewheel,1.0
40684,industryvariable,1.0
40685,industrywe,2.0
40686,industrywindow,21.0
40687,industrywwwdecoramacokr,1.0
40688,industy,95.0
40689,indution,86.0
40690,indutionrespond,1.0
40691,indutrial,73.0
40692,indy,1.0
40693,indystry,1.0
40694,inecklace,1.0
40695,inectron,1.0
40696,inedx,1.0
40697,inefficiency,2.0
40698,inefficient,22.0
40699,inefficiently,5.0
40700,inejction,52.0
40701,inelastic,1.0
40702,inequality,1.0
40703,inergen,1.0
40704,inerior,1.0
40705,inert,19.0
40706,inertia,4.0
40707,inertial,1.0
40708,inessagreement,19.0
40709,inetphone,1.0
40710,inevitable,93.0
40711,inevitably,16.0
40712,inex,2.0
40713,inexpensive,453.0
40714,inexpensively,1.0
40715,inexpensivepolyester,1.0
40716,inexperienced,58.0
40717,inexscreen,10.0
40718,inf,1.0
40719,infammation,1.0
40720,infant,478.0
40721,infante,45.0
40722,infantmugcup,1.0
40723,infantproduces,1.0
40724,infantroaster,1.0
40725,infantry,2.0
40726,infants,26.0
40727,infantshigh,1.0
40728,infantssnese,1.0
40729,infarction,64.0
40730,infarctionprevention,1.0
40731,infared,1.0
40732,infect,14.0
40733,infectax,1.0
40734,infectaxina,1.0
40735,infected,12.0
40736,infection,423.0
40737,infectionacute,1.0
40738,infectiondue,1.0
40739,infectionfor,1.0
40740,infectionpower,1.0
40741,infections,4.0
40742,infectionvaginal,1.0
40743,infectious,251.0
40744,infective,97.0
40745,infectvision,1.0
40746,infeeding,17.0
40747,infeller,1.0
40748,inference,10.0
40749,inferior,202.0
40750,inferiorgoods,1.0
40751,infertility,4.0
40752,infested,1.0
40753,infill,2.0
40754,infilling,16.0
40755,infiltrate,31.0
40756,infiltratedeep,1.0
40757,infiltration,89.0
40758,infineon,2.0
40759,infini,1.0
40760,infinistor,65.0
40761,infinite,82.0
40762,infinitely,11.0
40763,infinitesimal,97.0
40764,infinitesimalrim,1.0
40765,infiniti,2.0
40766,infinitt,47.0
40767,infinitus,1.0
40768,infinity,2.0
40769,infirm,7.0
40770,inflammable,1.0
40771,inflammation,469.0
40772,inflammationand,1.0
40773,inflammationdisforge,1.0
40774,inflammationedema,3.0
40775,inflammationenhanced,1.0
40776,inflammationexcellent,1.0
40777,inflammationinstitutional,1.0
40778,inflammationsignificantly,3.0
40779,inflammationsomatic,1.0
40780,inflammatory,67.0
40781,inflaration,1.0
40782,inflatable,95.0
40783,inflate,58.0
40784,inflatecolling,1.0
40785,inflated,4.0
40786,inflater,1.0
40787,inflation,6.0
40788,inflator,101.0
40789,inflatorgenerate,1.0
40790,infliximab,2.0
40791,inflow,70.0
40792,inflows,1.0
40793,influence,524.0
40794,influenceactive,1.0
40795,influenced,1.0
40796,influencer,1.0
40797,influences,1.0
40798,influent,1.0
40799,influential,70.0
40800,influenza,315.0
40801,influenzadiphtheria,1.0
40802,influenzae,1.0
40803,influenzaspeed,1.0
40804,influx,2.0
40805,info,187.0
40806,infobank,1.0
40807,infodesk,1.0
